cfips,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,K-means_Silhouette,K-means_Elbow
1001,0.0,0.10399162082535238,0.3249742605175532,0.33147382248035445,0.3184746985547519,0.28597743697253275,0.31197541070784424,0.22098236557630727,0.266478751084129,0.25997946323722126,0.49396095273913104,0.5226710291297482,0.62587730791877,0.632327803136544,0.7290835867077908,0.5678236733064852,0.6581297840076399,0.9096947116465259,0.8709925626875641,0.9225957020820751,0.98064933669436,0.9225957020820751,1.0,0,0
1003,0.2090357381273667,0.2912075759725657,0.35622993610981274,0.3905277011436239,0.40910587544032223,0.2983527254512268,0.22046816775435857,0.08184829199215671,0.11757475361471424,0.1990320050891212,0.2340443564937244,0.0,0.10701880232324526,0.2522587500226169,0.29256413540643916,0.20708815398401825,0.9214734692400514,1.0,0.9020154835379682,0.7241137129160262,0.7456570099696893,0.6240448374080898,0.6157053775749162,0,3
1005,0.07666616272008196,0.0,0.2299990006482977,0.20444327141623508,0.2555542173923074,0.45999748880854247,0.5111079222965619,0.33222038011238936,0.40888654283247017,0.48555270555255214,0.48555270555255214,0.663585930153004,0.7670982670216505,0.7153426110753797,0.6894640143701654,0.663585930153004,0.6894640143701654,0.8188544354559731,0.7153426110753797,0.7670982670216505,0.8964886881074583,0.9741224282708916,1.0,0,0
1007,0.721294989363743,0.721294989363743,0.520935389390083,0.520935389390083,0.3606471367997319,0.3606471367997319,0.16028825259035107,0.0,0.0,0.32057578941642295,0.16028825259035107,0.1953184721582013,0.3562552071851273,0.5574257680866468,0.47695740057318375,0.4367228589343127,0.6378941356001113,1.0,0.7585956132238887,0.9195316324865355,0.7183617873492951,0.6378941356001113,0.7183617873492951,1,4
1009,0.0,0.06914161886177242,0.08297104511728658,0.19359788029237865,0.15211266397905765,0.16594147774392723,0.1382844627048326,0.24891252286121382,0.26274072413543886,0.2765689254096639,0.3871969855660451,0.392795150054083,0.5445966687858835,0.6687975216178565,0.46179589606768756,0.3651944841542542,0.5169966153767006,0.8757997596586715,0.9033998130678558,1.0,0.8757997596586715,0.9033998130678558,1.0,0,0
1011,0.09842994705746956,0.19686017385355145,0.3445054940663443,0.3937205874830561,0.3937205874830561,0.24607526727026283,0.19686017385355145,0.09842994705746956,0.0,0.09842994705746956,0.24607526727026283,0.29126296388654427,0.39251103768638584,0.5950074250620222,0.5443834081434308,0.5443834081434308,0.6456317217192256,0.6962557386378171,0.7468797555564081,0.7975038124376587,0.8481280691322028,0.9493765025959745,1.0,0,3
1013,0.013878165118354824,0.0,0.0,0.2775637290658905,0.3330766028887085,0.3330766028887085,0.3469547680070628,0.4024674284804807,0.4024674284804807,0.4718584674216535,0.4024674284804807,0.526663874634186,0.45705543265444837,0.526663874634186,0.26215243515938397,0.1647008297371517,0.5405855630301336,0.6658805452442611,0.8050970025049351,0.930391771369663,0.9721566232081048,0.9721566232081048,1.0,0,0
1015,0.35971513507669617,0.3397312263730031,0.28644060406272387,0.04663011581074393,0.0,0.2597943969556756,0.17319646373754033,0.1398885555284119,0.27977890296064367,0.2464721893540601,0.3264084214701152,0.3530432798529691,0.3863906099461428,0.4530876593375826,0.3930612705673224,0.2930156964801641,0.49310565005193585,0.8399280371425842,0.8732759645370303,1.0,0.9466424799471048,0.8465969058599438,0.8932855571954794,0,3
1017,0.101568079134293,0.101568079134293,0.13965598219100198,0.101568079134293,0.0,0.06348017607758326,0.101568079134293,0.3427918028098535,0.4062716412377023,0.41896760892327223,0.5078393827222601,0.5409770030141993,0.6302313339629371,0.6939846686761323,0.770488332682232,0.7959896665675098,0.7322366695040498,1.0,0.9107453314015262,0.8469923343380662,0.6429820009055767,0.7322366695040498,0.7449869987969535,0,0
1019,0.32808154680815427,0.3743586434358643,0.5594684639468464,0.5363299156329919,0.46691379269137934,0.4437747663774768,0.46691379269137934,0.46691379269137934,0.3974976697497668,0.4900523410052338,0.46691379269137934,0.3636366243636621,1.0,0.4772730097273007,0.5909093950909393,0.6136368633636867,0.0,0.1136363853636386,0.06818192681819299,0.06818192681819299,0.0,0.09090891709089122,0.13636385363638492,1,2
1021,0.0,0.09096691445833442,0.2526856858341236,0.2526856858341236,0.2729004055847533,0.34365260029245875,0.4548342345014229,0.39418973745928376,0.37397501770865405,0.3840823775839689,0.47504929204230334,0.4367985996567374,0.5071984791331763,0.6077704593643393,0.6379418845385628,0.6178274884923303,0.7586279230257086,0.9195427536053195,0.7686852899439502,0.7787426568621919,0.9295997827333105,1.0,0.8893713284310959,0,0
1023,0.0513638821733048,0.10272749925775108,0.17977345506213696,0.025681808542223725,0.0,0.025681808542223725,0.28250121940874595,0.2568194108665228,0.359546645035416,0.41091079229757815,0.38522898375535497,0.480574288501506,0.4546030029265814,0.5584881452262798,0.5325165945624972,0.5584881452262798,0.7402868791618951,0.9220858781863683,0.8701435721253765,0.8961145926114438,1.0,0.9740287144250754,0.9220858781863683,0,0
1025,0.08468234663364177,0.07056857344338135,0.141136907562098,0.08468234663364177,0.0,0.04234113342937696,0.04234113342937696,0.04234113342937696,0.0,0.08468234663364177,0.2963876149060865,0.30336313111542673,0.26071201906279445,0.3175800798275393,0.28914591648702004,0.28914591648702004,0.6445730912016565,0.9146975099784425,0.9857830512878869,1.0,1.0,0.9857830512878869,0.9146975099784425,0,0
